x,y,prediction
0.5333075352131915,0.4377276062822912,0.569930374622345
0.790432961839195,0.508188984085934,0.6630529165267944
0.5280848578942248,0.6268977965695116,0.5971801280975342
0.6894329391628078,0.5743818452791801,0.6408258676528931
0.12071090739087603,0.15827374172685058,0.3950619399547577
0.38966148525315125,0.4735356409777578,0.5293995141983032
0.7130539889251729,0.46526230798206825,0.6317075490951538
0.23020618875833773,0.17377853841428478,0.43250054121017456
0.5315796871241204,0.6333370908266172,0.5992839336395264
0.4923275044286975,0.4096311020363276,0.5525099635124207
0.4373335206975791,0.5851124377279375,0.5617265701293945
0.5164119833411808,0.4502927158900421,0.5664403438568115
0.25679971643482685,0.1485946464348827,0.43716728687286377
0.5216898837288108,0.8340955899480759,0.6268107891082764
0.32168654478735986,0.26560123140102265,0.4758378565311432
0.6775763484456669,0.6410106647137407,0.6472155451774597
0.197676929997403,0.29791658061742865,0.4410620331764221
0.3698198546993971,0.5266106762898162,0.5311595797538757
0.668065212068988,0.6416180891373089,0.6442622542381287
0.7689861368460492,0.5124795690891039,0.6568400859832764
0.5296416043630005,0.7359866431584816,0.6143574714660645
0.5523918952800556,0.39098225725249236,0.5688955783843994
0.548063271078057,0.550524798838071,0.5919018983840942
0.7249613260075274,0.6647107946698474,0.666015088558197
0.472015049975506,0.5752606794194739,0.571327805519104
0.7644350992300923,0.4941071469030373,0.6525735855102539
0.41018934625591735,0.3576626365271292,0.5182580947875977
0.5390794180301348,0.6546018002472707,0.6049370765686035
0.2918213768183133,0.21142680805930167,0.4579901695251465
0.8056084553353157,0.5862364164435482,0.679845929145813
0.47396439536405144,0.8153525987231803,0.608660101890564
0.7950917017773543,0.5506482869776664,0.6710366010665894
0.40746364196772894,0.39729499871306423,0.5234445333480835
0.391029125627855,0.5638090396744533,0.5436395406723022
0.3788955530424655,0.24601743037783347,0.49116599559783936
0.5489860863367082,0.3471422302397429,0.561102032661438
0.6567912038661972,0.5570148552870912,0.6277164220809937
0.5171783279050812,0.8195893127926301,0.6231479644775391
0.40091865303005136,0.6619589283926233,0.5618131160736084
0.060587094513887225,0.0550774319530448,0.3600282669067383
0.6970976901430539,0.49050679620974535,0.6304569244384766
0.7865751322627498,0.46746899627922556,0.655591607093811
0.15807977440975224,0.2711108051671988,0.42428186535835266
0.3665441999457738,0.44625684673578264,0.5178250670433044
0.3370112093244181,0.3880878539502199,0.49947303533554077
0.5336001309313726,0.7359931459710243,0.6156262159347534
0.5346486276758219,0.4772486690094661,0.5764023065567017
0.5051349882169395,0.7131074760665459,0.6030106544494629
0.6889593151305947,0.6022056118013699,0.6449282169342041
0.1952391470261011,0.16309749416076766,0.41966861486434937
0.3779612131257453,0.2629429934436672,0.49345454573631287
0.2488482496807133,0.40780022624996354,0.4742509126663208
0.1381185877311978,0.2147205580515539,0.4092673063278198
0.31251212212332125,0.29710204336036306,0.47771576046943665
0.7915596885771873,0.5248713906074901,0.6659643650054932
0.30250551699717715,0.3450517669177197,0.481842041015625
0.3857129487988135,0.5766367339750442,0.5438982248306274
0.5501198969788903,0.35125842901268933,0.5620944499969482
0.7637637180032772,0.62937470922198,0.6730397939682007
0.6940667192585486,0.6576952968641319,0.6550478339195251
0.6006935234304964,0.7488745030933389,0.6390836834907532
0.5156858171499841,0.6428662859688535,0.5956505537033081
0.06425995365618552,0.0500742435051726,0.36043962836265564
0.556772376409366,0.7924463012767582,0.6316788196563721
0.5743728138760841,0.4639654504782306,0.5870938897132874
0.6360575089476043,0.37352326345836523,0.5930218696594238
0.38981276211634697,0.6197993072811333,0.5518104434013367
0.7092986201644327,0.5585622834686602,0.6447696089744568
0.756024054837053,0.4886625489692163,0.649047315120697
0.23475299106388386,0.32174631889155686,0.4565797448158264
0.6876218138678369,0.48809784506112275,0.6270537972450256
0.20487175258479232,0.2439845234728858,0.4351205825805664
0.6923338117569787,0.6527554505815477,0.6537375450134277
0.4187147487019863,0.6623640124650346,0.5675746202468872
0.8218687001222115,0.5268017944733782,0.6759665012359619
0.7628183594216388,0.6065905628202133,0.6692534685134888
0.4608761165888165,0.747694329777894,0.5941239595413208
0.25536784590599826,0.2501207505836005,0.45223113894462585
0.14242035915436335,0.22992740427097108,0.41297003626823425
0.5047487687947942,0.8362240969235707,0.6217104196548462
0.3888744663651583,0.2370886147098047,0.49299681186676025
0.5250114271390917,0.6308579741768142,0.5968012809753418
0.5256487374250022,0.5890140796630152,0.5906078219413757
0.44505885224688296,0.6691657523150546,0.5770517587661743
0.1778198058639031,0.22936160492310675,0.4242209196090698
0.6093307526352845,0.5185115564293754,0.606629490852356
0.6059685720339333,0.7023765543397145,0.6336640119552612
0.3156691012614561,0.2084159281453702,0.4651675224304199
0.5776098303384286,0.3773603319436249,0.5748894214630127
0.5547130558188849,0.42019868787117315,0.5741058588027954
0.6851506951354062,0.43248411787400676,0.6177594661712646
0.5748607019088371,0.53164864656712,0.5975983142852783
0.6136548320550432,0.6548975346106217,0.6288665533065796
0.45432983963449297,0.7317466700272163,0.5895891189575195
0.7051293449677305,0.4788421323518539,0.6312458515167236
0.676169689488517,0.6906349926789787,0.6543521881103516
0.5487561140642422,0.8206364564052199,0.6334214210510254
0.08559771441077985,0.11440997915820358,0.3771098554134369
0.33869867971962087,0.4735970061526936,0.5130870342254639
0.4889290638940209,0.7305241415896615,0.6004832983016968
0.20691919230834327,0.2338921409229001,0.43423324823379517
