x,y,prediction
0.5333075352131915,0.4377276062822912,0.6742775440216064
0.790432961839195,0.508188984085934,0.8804652690887451
0.5280848578942248,0.6268977965695116,0.775987446308136
0.6894329391628078,0.5743818452791801,0.8432067036628723
0.12071090739087603,0.15827374172685058,0.2689308822154999
0.38966148525315125,0.4735356409777578,0.607433021068573
0.7130539889251729,0.46526230798206825,0.8083410859107971
0.23020618875833773,0.17377853841428478,0.34783560037612915
0.5315796871241204,0.6333370908266172,0.7817997932434082
0.4923275044286975,0.4096311020363276,0.6337835192680359
0.4373335206975791,0.5851124377279375,0.7019860744476318
0.5164119833411808,0.4502927158900421,0.6697177886962891
0.25679971643482685,0.1485946464348827,0.35727059841156006
0.5216898837288108,0.8340955899480759,0.9066729545593262
0.32168654478735986,0.26560123140102265,0.4518226981163025
0.6775763484456669,0.6410106647137407,0.870665967464447
0.197676929997403,0.29791658061742865,0.3966825306415558
0.3698198546993971,0.5266106762898162,0.630404531955719
0.668065212068988,0.6416180891373089,0.865227997303009
0.7689861368460492,0.5124795690891039,0.8673871159553528
0.5296416043630005,0.7359866431584816,0.8452863097190857
0.5523918952800556,0.39098225725249236,0.6651082038879395
0.548063271078057,0.550524798838071,0.742885410785675
0.7249613260075274,0.6647107946698474,0.912451446056366
0.472015049975506,0.5752606794194739,0.714104175567627
0.7644350992300923,0.4941071469030373,0.8563762903213501
0.41018934625591735,0.3576626365271292,0.554814338684082
0.5390794180301348,0.6546018002472707,0.7988330721855164
0.2918213768183133,0.21142680805930167,0.4069121181964874
0.8056084553353157,0.5862364164435482,0.9253576397895813
0.47396439536405144,0.8153525987231803,0.8727710843086243
0.7950917017773543,0.5506482869776664,0.9020851254463196
0.40746364196772894,0.39729499871306423,0.5738610029220581
0.391029125627855,0.5638090396744533,0.6650403141975403
0.3788955530424655,0.24601743037783347,0.4825570285320282
0.5489860863367082,0.3471422302397429,0.6440638303756714
0.6567912038661972,0.5570148552870912,0.8135306239128113
0.5171783279050812,0.8195893127926301,0.8947902321815491
0.40091865303005136,0.6619589283926233,0.7352251410484314
0.060587094513887225,0.0550774319530448,0.17741906642913818
0.6970976901430539,0.49050679620974535,0.8083440661430359
0.7865751322627498,0.46746899627922556,0.8611055016517639
0.15807977440975224,0.2711108051671988,0.35977059602737427
0.3665441999457738,0.44625684673578264,0.5782648324966431
0.3370112093244181,0.3880878539502199,0.527100682258606
0.5336001309313726,0.7359931459710243,0.847258448600769
0.5346486276758219,0.4772486690094661,0.6951491832733154
0.5051349882169395,0.7131074760665459,0.8183304667472839
0.6889593151305947,0.6022056118013699,0.857114851474762
0.1952391470261011,0.16309749416076766,0.3189968168735504
0.3779612131257453,0.2629429934436672,0.4889172315597534
0.2488482496807133,0.40780022624996354,0.4938366115093231
0.1381185877311978,0.2147205580515539,0.31302469968795776
0.31251212212332125,0.29710204336036306,0.46171751618385315
0.7915596885771873,0.5248713906074901,0.8883576393127441
0.30250551699717715,0.3450517669177197,0.48227232694625854
0.3857129487988135,0.5766367339750442,0.670871376991272
0.5501198969788903,0.35125842901268933,0.6465464234352112
0.7637637180032772,0.62937470922198,0.9185947179794312
0.6940667192585486,0.6576952968641319,0.8897625207901001
