x,y,prediction
0.5333075352131915,0.4377276062822912,0.6924348473548889
0.790432961839195,0.508188984085934,0.9422594308853149
0.5280848578942248,0.6268977965695116,0.8409900069236755
0.6894329391628078,0.5743818452791801,0.9030393362045288
0.12071090739087603,0.15827374172685058,0.1884632408618927
0.38966148525315125,0.4735356409777578,0.6081385612487793
0.7130539889251729,0.46526230798206825,0.8534473180770874
0.23020618875833773,0.17377853841428478,0.2799699306488037
0.5315796871241204,0.6333370908266172,0.8485948443412781
0.4923275044286975,0.4096311020363276,0.6387777328491211
0.4373335206975791,0.5851124377279375,0.7417142391204834
0.5164119833411808,0.4502927158900421,0.6895239949226379
0.25679971643482685,0.1485946464348827,0.29027336835861206
0.5216898837288108,0.8340955899480759,1.005095362663269
0.32168654478735986,0.26560123140102265,0.38984692096710205
0.6775763484456669,0.6410106647137407,0.9465903043746948
0.197676929997403,0.29791658061742865,0.3452169895172119
0.3698198546993971,0.5266106762898162,0.6433709263801575
0.668065212068988,0.6416180891373089,0.9407567977905273
0.7689861368460492,0.5124795690891039,0.9266272783279419
0.5296416043630005,0.7359866431584816,0.929925799369812
0.5523918952800556,0.39098225725249236,0.6754640936851501
0.548063271078057,0.550524798838071,0.7910792827606201
0.7249613260075274,0.6647107946698474,0.9997299909591675
0.472015049975506,0.5752606794194739,0.7583870887756348
0.7644350992300923,0.4941071469030373,0.9111977815628052
0.41018934625591735,0.3576626365271292,0.5282974243164062
0.5390794180301348,0.6546018002472707,0.870911717414856
0.2918213768183133,0.21142680805930167,0.3421918749809265
0.8056084553353157,0.5862364164435482,1.0050182342529297
0.47396439536405144,0.8153525987231803,0.9553323984146118
0.7950917017773543,0.5506482869776664,0.9729105234146118
0.40746364196772894,0.39729499871306423,0.5546269416809082
0.391029125627855,0.5638090396744533,0.6913302540779114
0.3788955530424655,0.24601743037783347,0.4336363673210144
0.5489860863367082,0.3471422302397429,0.642452597618103
0.6567912038661972,0.5570148552870912,0.8690586090087891
0.5171783279050812,0.8195893127926301,0.9895706176757812
0.40091865303005136,0.6619589283926233,0.7808935046195984
0.060587094513887225,0.0550774319530448,0.1151694655418396
0.6970976901430539,0.49050679620974535,0.8555910587310791
0.7865751322627498,0.46746899627922556,0.913737952709198
0.15807977440975224,0.2711108051671988,0.30486398935317993
0.3665441999457738,0.44625684673578264,0.5671852827072144
0.3370112093244181,0.3880878539502199,0.49340832233428955
0.5336001309313726,0.7359931459710243,0.9325778484344482
0.5346486276758219,0.4772486690094661,0.7251354455947876
0.5051349882169395,0.7131074760665459,0.8945380449295044
0.6889593151305947,0.6022056118013699,0.9245516061782837
0.1952391470261011,0.16309749416076766,0.2412262260913849
0.3779612131257453,0.2629429934436672,0.4397183656692505
0.2488482496807133,0.40780022624996354,0.46454036235809326
0.1381185877311978,0.2147205580515539,0.23661679029464722
0.31251212212332125,0.29710204336036306,0.4058780372142792
0.7915596885771873,0.5248713906074901,0.9537011384963989
0.30250551699717715,0.3450517669177197,0.43409883975982666
0.3857129487988135,0.5766367339750442,0.6986010074615479
0.5501198969788903,0.35125842901268933,0.6459078192710876
0.7637637180032772,0.62937470922198,0.9995132684707642
0.6940667192585486,0.6576952968641319,0.9719953536987305
0.6006935234304964,0.7488745030933389,0.990275502204895
0.5156858171499841,0.6428662859688535,0.8452692031860352
0.06425995365618552,0.0500742435051726,0.11489014327526093
0.556772376409366,0.7924463012767582,0.9952981472015381
0.5743728138760841,0.4639654504782306,0.7438397407531738
0.6360575089476043,0.37352326345836523,0.7384591102600098
0.38981276211634697,0.6197993072811333,0.7378203272819519
0.7092986201644327,0.5585622834686602,0.9073641300201416
0.756024054837053,0.4886625489692163,0.9008321166038513
0.23475299106388386,0.32174631889155686,0.38224658370018005
0.6876218138678369,0.48809784506112275,0.8470489978790283
0.20487175258479232,0.2439845234728858,0.3059394359588623
0.6923338117569787,0.6527554505815477,0.9666743278503418
0.4187147487019863,0.6623640124650346,0.7935998439788818
0.8218687001222115,0.5268017944733782,0.9808140993118286
0.7628183594216388,0.6065905628202133,0.983184814453125
0.4608761165888165,0.747694329777894,0.8917618989944458
0.25536784590599826,0.2501207505836005,0.33951714634895325
0.14242035915436335,0.22992740427097108,0.2548619210720062
0.5047487687947942,0.8362240969235707,0.994558572769165
0.3888744663651583,0.2370886147098047,0.4394502639770508
0.5250114271390917,0.6308579741768142,0.8420522212982178
0.5256487374250022,0.5890140796630152,0.8086776733398438
0.44505885224688296,0.6691657523150546,0.8175690174102783
0.1778198058639031,0.22936160492310675,0.2796645760536194
0.6093307526352845,0.5185115564293754,0.809441864490509
0.6059685720339333,0.7023765543397145,0.9548012018203735
0.3156691012614561,0.2084159281453702,0.3589589297771454
0.5776098303384286,0.3773603319436249,0.6867872476577759
0.5547130558188849,0.42019868787117315,0.697974443435669
0.6851506951354062,0.43248411787400676,0.8125408887863159
0.5748607019088371,0.53164864656712,0.7946234941482544
0.6136548320550432,0.6548975346106217,0.9186457395553589
0.45432983963449297,0.7317466700272163,0.8743872046470642
0.7051293449677305,0.4788421323518539,0.8550288677215576
0.676169689488517,0.6906349926789787,0.9901093244552612
0.5487561140642422,0.8206364564052199,1.0133168697357178
0.08559771441077985,0.11440997915820358,0.15013086795806885
0.33869867971962087,0.4735970061526936,0.5732486844062805
0.4889290638940209,0.7305241415896615,0.8973489999771118
0.20691919230834327,0.2338921409229001,0.30078616738319397
0.4731727513359793,0.39112290461179056,0.6094783544540405
0.1680272632822686,0.10034803038111867,0.1915326714515686
0.633156651730223,0.471918673402538,0.7956230640411377
0.1380435854571405,0.1185785700784671,0.17818030714988708
0.25712520052178645,0.4163838986028364,0.47671109437942505
0.3696637569921444,0.43069113667308684,0.5550012588500977
0.36668052899333636,0.2734602037132716,0.4342033267021179
0.1105103849915987,0.06544588583855492,0.14425772428512573
0.5105166948761538,0.7558975446851435,0.9327253103256226
0.3658983226188825,0.2790942199642441,0.4363607168197632
0.37935316970236677,0.5514597899291009,0.6727736592292786
0.6204814945747962,0.44936535659348215,0.7709737420082092
0.4833831686899327,0.3728392713740855,0.6052677631378174
0.5200729887418514,0.4663823964436222,0.7053171396255493
0.256870570841115,0.2775256230897556,0.3596811890602112
